Rank	Team	Score	IITD_Students
81	Bruno16	0.99371	No
82	Steve 3	0.99371	No
83	Radhakrishnan Guhan	0.99371	No
84	AmanBhatia	0.99371	No
85	firsec	0.99371	No
86	buhaozi	0.99357	No
87	ClausHolmgaard	0.99357	No
88	Kien Nguyen	0.99357	No
89	blaskowitz100	0.99357	No
90	Araldo van de Kraats	0.99357	No
91	KermitJedi	0.99343	No
92	kalaabala	0.99343	No
93	MikeAir	0.99343	No
94	Su Tang	0.99343	No
95	heisenberg 3	0.99343	Yes
96	Armin	0.99329	No
97	歪哥突然	0.99329	No
98	ssemenyuk	0.99329	No
99	aaaa 2	0.99314	No
100	Varsha Dhumal	0.99314	No
101	BegueF	0.99300	No
102	Denis Vlasov	0.99300	No
103	pingjunlv	0.99286	No
104	Chetan Madhok	0.99286	No
105	B.C.	0.99286	No
106	muchas_gracias	0.99271	No
107	Florian PAQUET	0.99271	No
108	Lucas 2	0.99271	No
109	Carlos H. Villa Pinto	0.99271	No
110	Nikita Molostvov	0.99257	No
111	Ttkuma	0.99257	No
112	ingvar888	0.99243	No
113	misgod	0.99243	No
114	Laxmi Prajapat	0.99243	No
115	Pierre Cardona	0.99243	No
116	Michele Vitali	0.99229	No
117	devmeow	0.99229	No
118	wangty	0.99229	No
119	AlekseyParamonov	0.99229	No
120	Fabien Tencé	0.99214	No
121	Ehsan Saghapour	0.99214	No
122	Ozanize	0.99214	No
123	srinivas mudhiraj	0.99214	No
124	MarcoCarnini	0.99214	No
125	TanyaSattaya-aphitan	0.99214	No
126	muye5	0.99214	No
127	Daia Alexandru	0.99214	No
128	Infernus	0.99214	No
129	superizer	0.99214	No
130	yk28	0.99200	No
131	Dene Farrell	0.99200	No
132	affemitwaffel	0.99200	No
133	ShivaSitaraman	0.99200	No
134	ABE_	0.99200	No
135	AndreyBozhko	0.99200	No
136	borogove	0.99200	No
137	JohnCrickett	0.99200	No
138	xingxinghanzi	0.99200	No
139	Zachary Ruzhinov	0.99200	No
140	Allen Qin	0.99186	No
141	ДмитрийКиперов	0.99186	No
142	Hugo Martiniano	0.99186	No
143	Focsic@BE	0.99186	No
144	William 2	0.99186	No
145	weiyus	0.99186	No
146	Kshitiz Sharma	0.99186	No
147	QuốcBảoĐỗ	0.99171	No
148	BlueWhale	0.99171	No
149	PerfectMachine	0.99157	No
150	TheMajor	0.99157	No
151	Masato  Takahashi	0.99157	No
152	Harish Reddy	0.99157	No
153	神秘人	0.99157	No
154	Christian Salvatore	0.99157	No
155	Yesterdays	0.99157	No
156	akshaywalvekar	0.99143	No
157	Julian 3	0.99143	No
158	Pavel Bogomolov	0.99143	No
159	Naqqash	0.99143	No
160	Patrick Carson	0.99143	No
161	ZhenyiLin	0.99143	No
162	iory	0.99143	No
163	abhishekkumar 2	0.99143	No
164	marcovaldo	0.99129	No
165	MathiasFelixGruber	0.99129	No
166	wangyinan	0.99129	No
167	RaphaelCampos	0.99129	No
168	Omar Alexander Ruiz	0.99129	No
169	eberg	0.99129	No
170	Ganit Jyotisi	0.99129	No
171	august	0.99129	No
172	Alexandru Papiu	0.99129	No
173	Yuichi Iwanami	0.99129	No
174	ishan12345	0.99114	No
175	IshanSodhi	0.99114	No
176	Jakub Svehla	0.99114	No
177	uomcse_efinix	0.99114	No
178	callofdutyops	0.99114	No
179	AndreasNilsson	0.99114	No
180	pengchengluo	0.99100	No
181	SayaliShirode	0.99100	No
182	star	0.99100	No
183	Nikita Verkhovin	0.99100	No
184	MichaelWang	0.99100	No
185	LookingForEntryLevelJob	0.99100	No
186	Mokii	0.99100	No
187	T123	0.99100	No
188	Tenshi Kanade	0.99100	No
189	Han-Zhou Wu	0.99086	No
190	Travis White	0.99086	No
191	Jordan Webster	0.99086	No
192	Dixon	0.99086	No
193	by_yzp	0.99086	No
194	Björn Lunt	0.99086	No
195	Dmytro Tkanov	0.99086	No
196	Petr Shypila	0.99086	No
197	DigitsJeweller	0.99086	Yes
198	Piotr Giedziun	0.99071	No
199	simplebest	0.99071	No
200	freed err	0.99071	No
201	Sharks	0.99071	Yes
202	JackDS	0.99057	No
203	DongwonShin	0.99057	No
204	Wolf-Guido Bolick	0.99057	No
205	civic_Z.Y.Z	0.99057	No
206	SeshuKumar	0.99057	No
207	AyushSharma	0.99057	No
208	hal9zillion	0.99057	No
209	Ryan Goy	0.99057	No
210	sxie	0.99043	No
211	Chris Swierczewski	0.99043	No
212	nickgu	0.99029	No
213	IvanSosnovik	0.99029	No
214	songzy12	0.99029	No
215	JaviWaitzel	0.99029	No
216	MartinHoráček	0.99029	No
217	SidN	0.99029	No
218	ФилиппБочаров	0.99029	No
219	YuRayLi	0.99014	No
220	Damodar	0.99014	No
221	JGuillaumin	0.99014	No
222	learner123	0.99014	No
223	zhangzhang	0.99014	No
224	Md. Sumsuddin	0.99014	No
225	eginardo	0.99000	No
226	Aleksandr Savochkin	0.99000	No
227	ОльгаКонкина	0.99000	No
228	Bartosz Prusinowski	0.99000	No
229	sunny0o0	0.99000	No
230	Mathan	0.99000	No
231	Damien 2	0.99000	No
232	RFont	0.99000	No
233	LavishYadav	0.98986	No
234	xiaoxuliang	0.98986	No
235	abhiram singh	0.98986	No
236	Vishwanath Sangale	0.98971	No
237	ztervic	0.98971	No
238	Shijian Su	0.98971	No
239	Bojan Tunguz	0.98971	No
240	axon	0.98971	No
241	echo88	0.98971	No
242	SaltSuger	0.98971	No
243	M_B_B	0.98971	No
244	GustavoMA	0.98957	No
245	Bobfan	0.98957	No
246	MohanNikam	0.98957	No
247	daryadedik	0.98957	No
248	ADmitri	0.98943	No
249	hysic	0.98943	No
250	rahenri	0.98943	No
251	Yury Kozyrev	0.98943	No
252	Felix	0.98943	No
253	nevergone	0.98943	No
254	Paul Mongkud	0.98929	No
255	TaegyunJeon	0.98929	No
256	cashew	0.98929	No
257	Ekaterina	0.98929	No
258	Ken du	0.98929	No
259	Ping Ng	0.98929	No
260	AlexanderPozharskii	0.98929	No
261	mapShuffleReduce	0.98914	No
262	qwe0814	0.98914	No
263	AIM94	0.98900	No
264	Nestor D.	0.98900	No
265	ziru	0.98900	No
266	SaurabhNaik	0.98900	No
267	hunter10817	0.98886	No
268	Tim Hsu	0.98886	No
269	Tayari	0.98871	No
270	anantzoid	0.98871	No
271	Alex Mitrevski	0.98857	No
272	MohamedRahmouni	0.98857	No
273	BagOfWords	0.98843	No
274	Melanie	0.98843	No
275	skyfengye741	0.98843	No
276	DisplayName	0.98829	No
277	artemZholus	0.98829	No
278	Kasuka	0.98814	No
279	YuzhouSong	0.98786	No
280	Alvaro João	0.98786	No
281	arbalan	0.98786	No
282	SnowWalkerJ	0.98757	No
283	ShihaoZhang	0.98743	No
284	RohitApte	0.98743	No
285	mathias	0.98729	No
286	Jianyang Zhao	0.98729	No
287	Ben Ogorek	0.98729	No
288	Leon Chow	0.98714	No
289	Benjamin Derville	0.98714	No
290	Shmuma	0.98714	No
291	Devinder Saini	0.98714	No
292	drcdh	0.98700	No
293	onhanik	0.98700	No
294	K.I.	0.98700	No
295	XIMO	0.98686	No
296	the_jack	0.98686	No
297	Sahil Jindal	0.98686	No
298	Guillaume COTER	0.98671	No
299	AliNawed	0.98671	No
300	PashaAdamenko	0.98657	No
301	Oscar Friberg	0.98643	No
302	VasudevSingh	0.98643	No
303	Adit Deshpande	0.98629	No
304	Illidan7	0.98614	No
305	STACers	0.98614	No
306	Sylvain	0.98614	No
307	xinghedyc	0.98614	No
308	utobe67	0.98614	No
309	danidarshit	0.98614	No
310	xmfbit	0.98600	No
311	SANGGIHONG	0.98571	No
312	Winson Waisakurnia	0.98571	No
313	Nils 2	0.98571	No
314	Hison	0.98557	No
315	c_ozbek	0.98543	No
316	Michał Stolarczyk	0.98543	No
317	Hyunwoo Jung	0.98543	No
318	Ronald Yang	0.98529	No
319	Jirapol Songvuti	0.98514	No
320	Bogdan Kirilenko	0.98514	No
321	wuqiWeber	0.98514	No
322	buckthoothsir	0.98500	No
323	josdorpjossie	0.98500	No
324	Jan Lehnhäuser	0.98486	No
325	kobex	0.98486	No
326	tyd2lx	0.98486	No
327	Splashblue	0.98486	No
328	aidan	0.98486	No
329	Gerben	0.98471	No
330	inferoscope	0.98471	No
331	pomoke	0.98457	No
332	raulbryant	0.98457	No
333	dominik31415	0.98457	No
334	Banzai Charge	0.98457	No
335	Patanjali X	0.98443	Yes
336	Human Analog	0.98429	No
337	chubakur	0.98429	No
338	ArsenalByr	0.98429	No
339	smallFish	0.98429	No
340	hiro116s	0.98429	No
341	gjkim	0.98429	No
342	Aamir Goriawala, Kalyanee Chendke, Rohit Date	0.98414	No
343	Anshulvyas	0.98400	No
344	eli2063	0.98386	No
345	Dmitry Egorov	0.98386	No
346	KolegaSuper	0.98371	No
347	Ploy Temiyasathit	0.98371	No
348	KitipongSirirueangsakul	0.98371	No
349	alessio	0.98371	No
350	Tuan Nguyen	0.98343	No
351	AlexGuo	0.98314	No
352	DFridman	0.98300	No
353	Nguyễn Lương An Phú	0.98300	No
354	BielM	0.98300	No
355	zshiki	0.98271	No
356	ahans	0.98271	No
357	zxhy	0.98243	No
358	danaugrs	0.98243	No
359	MingFeiLiang	0.98243	No
360	T. Niyomkarn	0.98243	No
361	AndreaRufini	0.98243	No
362	seu1tyz	0.98243	No
363	VivekPraturi	0.98243	No
364	GuodongShen	0.98229	No
365	Peter 6	0.98229	No
366	RahulChawla	0.98229	No
367	phils 2	0.98229	No
368	Chengwei Huang	0.98229	No
369	Lovekesh Garg	0.98229	No
370	kaihua	0.98229	No
371	haoxigua	0.98229	No
372	enjoYB	0.98229	No
373	on the way	0.98229	No
374	Compound	0.98229	No
375	toxu	0.98229	No
376	alui22	0.98229	No
377	MohammadSaifee	0.98229	No
378	ankita_sinha	0.98229	No
379	Ale e Fabio	0.98229	No
380	qccc	0.98229	No
381	ShashwatVerma	0.98229	Yes
382	RodrigoLoza	0.98229	No
383	zhuangxu	0.98214	No
384	churandy	0.98214	No
385	GokulP	0.98214	No
386	PeSsenger	0.98200	No
387	RuobingWang	0.98200	No
388	wangwanpeng	0.98200	No
389	МөнхбаатарЭнхбаатар	0.98200	No
390	Long Yang	0.98186	No
391	SikaiWang	0.98171	No
392	dauntless	0.98171	Yes
393	RickXie	0.98157	No
394	mangoyuan	0.98157	No
395	Shao Yen Hung	0.98157	No
396	Gary Hess	0.98129	No
397	fzhurd	0.98129	No
398	Veena K	0.98100	No
399	chu_cs_nmsu	0.98071	No
400	Earth!	0.98071	No
401	CongWang	0.98071	No
402	ИльяШапилов	0.98057	No
403	jaadler	0.98043	No
404	linalu	0.98014	No
405	Frank Le	0.98000	No
406	mi7ky	0.97971	No
407	weilianghe	0.97971	No
408	Diego Pereira	0.97971	No
409	Nikita Vasilev	0.97957	No
410	Tu Thai	0.97957	No
411	Tachibana Kanade	0.97957	No
412	wangtao	0.97957	No
413	Mihail Burduja	0.97943	No
414	Deepin	0.97943	No
415	Alexander Anokhin	0.97914	No
416	Kv Manohar	0.97914	No
417	queena	0.97900	No
418	WaiMunLek	0.97886	No
419	Chathurika	0.97886	No
420	Aleksandr Gorovoi	0.97886	No
421	jiangxiaozhou	0.97886	No
422	KittyPryde	0.97886	No
423	jasonzhang	0.97886	No
424	EdLevinson	0.97886	No
425	SandiMikus	0.97871	No
426	Prabhudatta Das	0.97871	No
427	Evgeniy Malishev	0.97871	No
428	gozky	0.97857	No
429	match man	0.97857	No
430	AlKhwarizmi	0.97857	No
431	gpvg	0.97857	No
432	Manvel	0.97857	No
433	JoshLevy	0.97857	No
434	MikeChen	0.97829	No
435	lilen	0.97829	No
436	Pj 2	0.97829	No
437	LATTE	0.97814	No
438	sappyprg	0.97814	No
439	yifan_xu	0.97800	No
440	Lucas V. Oliveira	0.97800	No
441	EktaGujral	0.97800	No
442	lilili	0.97800	No
443	purple	0.97800	No
444	smithfleet	0.97800	No
445	Dmitriy Batogov	0.97800	No
446	jiangpanonly1	0.97800	No
447	MnsterLu	0.97800	No
448	Hackslash	0.97800	Yes
449	ankit4all	0.97786	No
450	Kostiantyn Isaienkov	0.97786	No
451	NanChen	0.97786	No
452	Hao Wu	0.97757	No
453	Rodolfo Lourenzutti	0.97757	No
454	Codefellas	0.97757	Yes
455	blue_choc	0.97743	No
456	dongdong	0.97743	No
457	robertopellegrini	0.97743	No
458	RohanRaj	0.97729	No
459	arash	0.97729	No
460	IlyaKryukov	0.97729	No
461	Alaa Awad	0.97700	No
462	Maidenhead4	0.97700	No
463	SaiAdityaGauravVaranasi	0.97700	No
464	Seunghee Lee	0.97700	No
465	CollinErickson	0.97700	No
466	Michael Davis	0.97686	No
467	NguyễnDuy	0.97686	No
468	Chason	0.97671	No
469	Andrew Chiu	0.97657	No
470	kojix2	0.97657	No
471	n_ken	0.97629	No
472	xiao22	0.97629	No
473	Tea Jin Jang	0.97614	No
474	onefeat	0.97614	No
475	ilias V	0.97614	No
476	Shahrukhkhan	0.97600	No
477	JesseL	0.97600	No
478	Vape Naysh	0.97586	No
479	ISaber	0.97586	No
480	David@THM	0.97586	No
481	Duck_Riot	0.97586	No
482	ben xu	0.97557	No
483	Bradley Strong	0.97557	No
484	mikr	0.97543	No
485	ReiiNakano	0.97543	No
486	AmberMcKenzie	0.97543	No
487	Nias	0.97543	No
488	Andrey  Vladimirovich	0.97543	No
489	AchalAgrawal	0.97514	No
490	Patriciolopezvaliente	0.97514	No
491	Valentin 2	0.97514	No
492	xiaohui123	0.97486	No
493	tmullayanov	0.97486	No
494	Dmitry Pogodin	0.97471	No
495	Ed Brown	0.97457	No
496	Yishen	0.97457	No
497	FlaviuToader	0.97443	No
498	Naveen 2	0.97443	No
499	shaohao	0.97443	No
500	EnzoC	0.97443	No
501	ShashankSharma	0.97429	No
502	DennisSchönhof	0.97414	No
503	MatiTangkieatgumjai	0.97414	No
504	GGXH	0.97400	No
505	zheng	0.97386	No
506	hugematrix	0.97371	No
507	ChetanGupta	0.97357	No
508	VikramVimal	0.97357	No
509	VadimSychev	0.97343	No
510	bencxs	0.97343	No
511	bb1ll1ngs	0.97343	No
512	Beginner	0.97314	No
513	Domingos Lopes	0.97314	No
514	Ramakrishna Poojari	0.97314	No
515	Yuichi	0.97314	No
516	Anna Rozhkova	0.97300	No
517	Kevin_Ho	0.97300	No
518	wangqihui	0.97286	No
519	ludovic.thea	0.97286	No
520	leo cardoso	0.97286	No
521	MartínSantos	0.97286	No
522	jnulzl	0.97286	No
523	Codle	0.97286	No
524	Marina	0.97271	No
525	sins	0.97271	No
526	gr8R	0.97257	No
527	KevinBaize	0.97257	No
528	shaohui ruan	0.97257	No
529	ToshVyas	0.97257	No
530	ZarCiro	0.97243	No
531	Joshua Rose	0.97229	No
532	luyawen	0.97229	No
533	Gim_7	0.97229	No
534	LIAO	0.97229	No
535	Tracholar Zuo	0.97214	No
536	bandiangou	0.97214	No
537	MinghaoWu	0.97200	No
538	Jian Liu	0.97200	No
539	Betty Schirrmeister	0.97200	No
540	Javier Gutierrez	0.97200	No
541	gzgzgz	0.97186	No
542	nickyang	0.97186	No
543	Radha	0.97186	No
544	ZaiyongZhang	0.97186	No
545	EmilianoLucero	0.97186	No
546	spideR_man	0.97171	No
547	TrueNorth	0.97171	No
548	tetyama	0.97171	No
549	**__	0.97171	No
550	Ashley Jacob Ross	0.97157	No
551	fatboy	0.97157	No
552	GauthamKumaran	0.97143	No
553	Willy	0.97143	No
554	successfan	0.97143	No
555	David Dalisay	0.97143	No
556	cape101	0.97143	No
557	AlexanderNikolaev	0.97129	No
558	Tom Dörr	0.97129	No
559	Prasad Godbole.	0.97114	No
560	yangkang	0.97114	No
561	TanguyBretagne	0.97114	No
562	BoGao	0.97114	No
563	Mukesh Kumar	0.97114	No
564	michaelhoffmann	0.97114	No
565	R&L	0.97114	No
566	nateRiver	0.97114	No
567	Hatseflats	0.97114	No
568	Ilya Kheifets	0.97114	No
569	SAASTN	0.97114	No
570	YangJunye	0.97114	No
571	BetterThanYours	0.97114	No
572	baharmohammadi	0.97114	No
573	JohnCheng	0.97086	No
574	Dmitry Malugin	0.97086	No
575	Jeff 2	0.97071	No
576	Murvers	0.97071	No
577	Juggy	0.97057	No
578	Alexey Ivanov	0.97057	No
579	suosssss	0.97043	No
580	RevThat	0.97043	No
581	CelsoF.AraujoF.	0.97029	No
582	TrevorNell	0.97029	No
583	viktordudas	0.97029	No
584	Kasei	0.97014	No
585	sisyphus	0.97000	No
586	程小真	0.96971	No
587	JonathanLou	0.96971	No
588	Orlando	0.96971	No
589	rivasj	0.96957	No
590	Ruzeil	0.96957	No
591	Nick Malotin	0.96943	No
592	hira	0.96943	No
593	VincentCabeli	0.96943	No
594	pickou	0.96929	No
595	sid.xiong	0.96929	No
596	fedezarf	0.96929	No
597	CT_BALY_ESSES	0.96929	No
598	Lannie Miao	0.96929	No
599	weiming	0.96929	No
600	arpitutsav	0.96929	No
601	Andrew + Rishav	0.96929	No
602	JohnFarrell	0.96929	No
603	CanePunma	0.96929	No
604	fsociety	0.96929	Yes
605	SoundOfSilence	0.96929	Yes
606	UjjwalPeshin	0.96914	No
607	mengbo	0.96914	No
608	Kavasi Mihaly	0.96914	No
609	Jaldeep A	0.96900	No
610	Ambresh	0.96900	No
611	DoubleWomen	0.96886	No
612	RanGodrich	0.96886	No
613	ShravanKumar	0.96886	No
614	Howard Chen	0.96871	No
615	Gabriel Ruttner	0.96871	No
616	RahulChatterjee	0.96871	No
617	Paul Lombardi	0.96871	No
618	EricChien	0.96871	No
619	rodge	0.96871	No
620	DmitriiSergeev	0.96871	No
621	亓了个葩ustc	0.96871	No
622	Masters in learning	0.96871	No
623	Renew	0.96871	No
624	dzkang2011	0.96857	No
625	zhenbin	0.96857	No
626	Daniel Vacca	0.96857	No
627	Ambimanus	0.96857	No
628	o_juli_o	0.96857	No
629	Rhostam	0.96857	No
630	Krybaby_7_9	0.96857	No
631	jack_Gan	0.96857	No
632	Evan Kesten	0.96857	No
633	zl557 and bl657	0.96857	No
634	Constantin	0.96857	No
635	NoelAlexander	0.96857	No
636	Linna&Lydia	0.96857	No
637	ywllyht	0.96857	No
638	FUPM	0.96857	No
639	nkocyigit	0.96857	No
640	Rolo_Compressor	0.96857	No
641	Cui Gaochen	0.96857	No
642	algorithmica1	0.96843	No
643	NizhaShree	0.96843	No
644	Vishwadeep Gautam	0.96829	No
645	chh931118	0.96829	No
646	luhaifeng	0.96829	No
647	loveqingbao	0.96814	No
648	Edans Sandes	0.96814	No
649	andheroe	0.96814	No
650	jfz2004	0.96814	No
651	JianxinDuan	0.96814	No
652	Daoxun	0.96800	No
653	chuanqi129	0.96800	No
654	Pierre Aumjaud	0.96800	No
655	zhangjunphy	0.96800	No
656	Yuna.qiu	0.96800	No
657	sel3aa	0.96800	No
658	JohnCache	0.96800	No
659	Elsa	0.96800	No
660	ZdJiang	0.96800	No
661	Francesco 3	0.96800	No
662	Jersyliu	0.96800	No
663	WujingYao	0.96800	No
664	RTrom	0.96800	No
665	YatingZhan	0.96800	No
666	ChensuXie	0.96800	No
667	nullpointer	0.96800	No
668	1dollarpizza	0.96800	No
669	JessieKao	0.96800	No
670	MengjiaoZhu	0.96800	No
671	Pete.Zhang	0.96800	No
672	hono63	0.96800	No
673	Legron	0.96800	No
674	Zac Kenton	0.96800	No
675	Joseph Simonian	0.96800	No
676	ApoorvAgarwal	0.96800	No
677	Shobhit Gupta	0.96800	No
678	ManikandanSwaminathan	0.96800	No
679	lruoran	0.96800	No
680	haataa	0.96800	No
681	XiaoDong	0.96800	No
682	EMdigitizer	0.96800	Yes
683	hannah	0.96800	No
684	Isaac 2	0.96786	No
685	Lucifer	0.96786	No
686	eric_d	0.96786	No
687	Maciej Twardowski	0.96786	No
688	Madhav	0.96771	No
689	ZHOUJUNJUN	0.96771	No
690	Team Unicorns	0.96771	No
691	JaneSom	0.96771	No
692	Erik Brorson	0.96771	No
693	austin sun	0.96771	No
694	InomMirzaev	0.96757	No
695	Salami91280	0.96757	No
696	Hackers	0.96757	No
697	InomMirzaev 2	0.96757	No
698	DiamondToy	0.96757	No
699	Srinivas Baride	0.96757	No
700	末世大金矿	0.96757	No
701	ИванВадимовичМахотин	0.96757	No
702	maxwab	0.96757	No
703	{BertrandRussell}	0.96757	No
704	Sonali Chawla	0.96743	No
705	我曾经被山河大海跨过	0.96743	No
706	leengsmile	0.96743	No
707	disnop	0.96729	No
708	RaghunathVP	0.96729	No
709	Erman Sefer	0.96714	No
710	waskita adijarto	0.96714	No
711	JamesDiotte	0.96714	No
712	GaurangRai	0.96714	No
713	GauravJoshi	0.96714	No
714	zttech	0.96714	No
715	think in learning	0.96714	No
716	bigdit	0.96714	No
717	fishface	0.96700	No
718	Matteo	0.96700	No
719	mooncake	0.96700	No
720	TashinaGraves	0.96700	No
721	Amirpasha	0.96686	No
722	Vinay K	0.96686	No
723	Diego_Pablo_CT	0.96686	No
724	SergejFomin	0.96671	No
725	llfccc	0.96671	No
726	Bhargav	0.96671	No
727	LiuChang	0.96671	No
728	shiyiming	0.96671	No
729	Akshita	0.96657	No
730	AbdurRahman	0.96657	No
731	Bas0923	0.96657	No
732	Varun	0.96657	No
733	ilopezfr	0.96643	No
734	RikuArakawa	0.96643	No
735	kosmonautas 2	0.96643	No
736	cg784101125	0.96643	No
737	Jokers	0.96643	No
738	boojinks	0.96629	No
739	Tanner Dye	0.96629	No
740	Eidan Cohen	0.96629	No
741	SedaCavdaroglu	0.96629	No
742	MarkusLei22	0.96629	No
743	fabien chevallier	0.96629	No
744	古賀恭平	0.96629	No
745	Quantifier	0.96629	Yes
746	crwang	0.96614	No
747	Foobar	0.96614	No
748	RedaAffane	0.96614	No
749	TraceTidwell	0.96614	No
750	UrfTheManatee	0.96614	No
751	timespace10	0.96614	No
752	YabinPing	0.96614	No
753	Apple	0.96614	No
754	AnisNouri	0.96614	No
755	dubiouscyborg	0.96614	No
756	Gregory LEGOFF	0.96600	No
757	douuubt	0.96600	No
758	longcd	0.96600	No
759	LixinSu	0.96600	No
760	dkkk	0.96600	No
761	HanGuo	0.96600	No
762	vitaminsd	0.96586	No
763	Lola S Gardner	0.96586	No
764	Kent Johnson	0.96586	No
765	SpeedyXeon	0.96586	No
766	pakree	0.96586	No
767	RuthRowlands	0.96586	No
768	AndreaBattistello	0.96571	No
769	Webhunter	0.96571	No
770	sirius 2	0.96571	No
771	Larkin	0.96571	No
772	ecolvin	0.96571	No
773	GunjanPravinchandraPandya	0.96571	No
774	JinHao	0.96571	No
775	fengyunflya	0.96557	No
776	Nick Styles	0.96557	No
777	edrush81	0.96557	No
778	BananuhBeatDown	0.96557	No
779	slow	0.96557	No
780	zuse	0.96557	No
781	AlbertoGasparin	0.96557	No
782	rmacey	0.96557	No
783	Javkhlan-Ochir Ganbat	0.96557	No
784	ShinodaC	0.96557	No
785	Vaishnavi	0.96543	No
786	wcolgan1	0.96543	No
787	xliu92	0.96543	No
788	sans	0.96529	No
789	Reyhaneheb	0.96529	No
790	BrandyBroadbent	0.96529	No
791	Andrey Tatarinov	0.96514	No
792	QINGYI	0.96514	No
793	KouHonda	0.96514	No
794	ColinLee	0.96514	No
795	Sheng Yang	0.96514	No
796	Sagar Uprety	0.96514	No
797	Vijin K P	0.96514	No
798	wirack	0.96514	No
799	Ajit Barik	0.96500	No
800	BazylReinstein	0.96500	No
801	tobe	0.96500	No
802	Chris+Gautam	0.96500	No
803	tom6981588	0.96500	No
804	yeerir	0.96500	No
805	dkicenan	0.96500	No
806	mattlewissf	0.96486	No
807	Charily	0.96486	No
808	zwjreal	0.96486	No
809	Stan 3	0.96486	No
810	arthur lauga	0.96471	No
811	Alexander Zerbe	0.96471	No
812	sunsy	0.96471	No
813	NurzatRRakhman	0.96471	No
814	Sanoop	0.96457	No
815	Bricoleur	0.96457	No
816	wangdingding	0.96457	No
817	Alex Lee	0.96457	No
818	Trent Cai	0.96457	No
819	tveek	0.96457	No
820	yijunsu	0.96457	No
821	ParthaMishra	0.96457	No
822	AtlasYu	0.96443	No
823	JessieLi	0.96443	No
824	DanAllen	0.96443	No
825	RavI Ponmalai	0.96443	No
826	longhuanglong	0.96443	No
827	Jessie Li	0.96443	No
828	Bhuvaneshwaran	0.96443	No
829	block	0.96443	No
830	Ngoc Anh Huynh	0.96443	No
831	Johan	0.96443	No
832	Arnab	0.96429	No
833	Magicyu	0.96429	No
834	CoMartel	0.96429	No
835	RobinNicole	0.96429	No
836	SyedDanish	0.96414	No
837	shenshanmiaoke	0.96400	No
838	dragon 2	0.96400	No
839	JiaDe	0.96400	No
840	zyl123	0.96400	No
841	KeithSelover	0.96400	No
842	PiemonSparrow	0.96400	No
843	selfmaker001	0.96400	No
844	prince谢晓峰	0.96400	No
845	PatrickLiu	0.96400	No
846	Dillon	0.96400	No
847	wxlmessi	0.96400	No
848	heimingx	0.96400	No
849	Luc	0.96400	No
850	lmy0412	0.96400	No
851	Ling Mao	0.96400	No
852	Nann	0.96386	No
853	TJ Gilbrough	0.96371	No
854	Igor Prusov	0.96371	No
855	Nazly Sabbour	0.96371	No
856	KrishnaKulkarni	0.96357	No
857	PraveenKrishnan	0.96343	No
858	LamIvan	0.96343	No
